SMILES,n_np
OCCN1CCCN(CC1)CCCN1c2ccccc2C=Cc2c1cccc2,1
OCC([C@@H](C(=O)NCCCC(=O)O)O)(C)C,1
CCN(CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C)CC,1
CCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C)C(=O)COC(=O)C,1
OC(=O)CCC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,1
CCCCC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C)C(=O)CO,1
O[C@H]1CCC2(C34[C@@H]1Oc1c4c(CC2N(CC3)C)ccc1O)O,1
O[C@H]1CNCC[C@@H]1Oc1cccc(c1C)C,1
CN[C@H]1C[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl,1
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(CC1)c1ncccn1,1
Cc1onc(c1)C(=O)NNCc1ccccc1,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CCC[C@H]1O[C@@H]2C(O1)(C(=O)O[C@@H](OC(=O)OCC)C)C1([C@@H](C2)[C@@H]2C[C@H](F)C3=CC(=O)C=CC3(C2(C(C1)O)F)C)C,1
Oc1ccc2c(c1)C1(C)CCN([C@H](C2=O)[C@H]1C)CC1CC1,1
C=CCN1CCC23[C@@H](C1Cc1c3cc(cc1)O)CCCC2,1
CCN(C(=O)N[C@@H]1CN(C)[C@@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,1
CCC(=O)N(C1(CCN(C[C@@H]1C)CCc1ccccc1)C(=O)OC)c1ccccc1,1
CN(CC(=O)c1ccc(cc1)Cl)CCCN1c2ccccc2CCc2c1cccc2,1
O=C1CC2c3cc(Cl)ccc3OC3(N1)[C@@H]2CNCC3,1
CN1CCN(CC1)CC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
CN(CCC(=O)COc1ccc(cc1)Cl)C,1
Cc1nc2ccccc2c(=O)n1c1ccccc1Cl,1
CNC(=O)N[C@H](C(Cl)(Cl)Cl)O,1
CCCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](Cl)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl)C(=O)COC(=O)CCC,1
O=C1CCC2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2[C@@H](O)CC2([C@H]1CC[C@@H]2C(=O)O)C)C,1
CCN(CCNC(=O)COc1ccc(cc1)OC)CC,1
CN1C[C@H](C[C@@H]2[C@@H]1Cc1cn(c3c1c2ccc3)C)NS(=O)(=O)N(C)C,1
CC1=CC[C@H]2C34[C@H]1Oc1c4c(CC2N(C3)C)ccc1O,1
CN1CCC23[C@H]4C1Cc1c2c(OC3C(CC4)(C)O)c(cc1)O,1
OC(=O)CCC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)C,1
CN1CCC23[C@H]4C1Cc1c2c(OC3(C)C(=O)CC4)c(cc1)O,1
CC[C@@H](C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H](CC[C@H]1C[C@H](O)CC(=O)O1)[C@H](C=C2)C)C,1
CSc1c(Cl)nc(nc1N1CCN(CC1)C)NC,1
Cc1cc(nnc1NCCN1CCOCC1)c1ccccc1,1
CCO[C@H]1CC2(C)[C@H](C[C@@H]1O)CC[C@@H]1[C@@H]2[C@H](CC2([C@H]1CC[C@@H]2C(=O)C)C)N(C)C,1
CN1[C@H]2CC[C@H]1CC(C2)NC(=O)c1cn(C2CCCCC2)c2c(c1=O)cccc2,1
ClCC(=O)C1(OC(=O)c2ccco2)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl,1
Cc1ccc(cc1)C1(O)CCN(CC1)CCCC(=O)c1ccc(cc1)F,1
CNC(=O)O[C@@H]1OC(=O)[C@@H]2[C@@H]1C1C=CC2C1,1
Oc1ccc(cc1)c1nnc(c(c1)C)NCCN1CCOCC1,1
CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2C34[C@@H]1Oc1c4c(CC2N(CC3)C)ccc1OCc1ccccc1,1
CCCCCCC(c1cc(O)c2c(c1)OC([C@@H]1[C@@H]2CC(=O)CC1)(C)C)(C)C,1
OCC(=O)C12Cc3ccccc3C[C@@H]1C[C@@H]1C2(C)C[C@H](O)C2([C@H]1CCC1=CC(=O)C=CC21C)F,1
C=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,1
CC(=CCN1CCC23C4(C1Cc1c3c(O[C@@H]2C(=O)CC4)c(cc1)O)O)C,1
O=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,1
C1CNC(=CC2=Cc3c(CC2)cccc3)N1,1
O/N=C(\[C@@H](Oc1cccc2c1cccc2)C)/N,1
CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cccc(c1)Cl,1
O=C(Nc1c(C)cccc1C)CN1CCCC1=O,1
C/C=C/[C@H]1OC23CCC(O1)(C3(C)C[C@@H]([C@H]1[C@@H]2CCC2=CC(=O)CCC12C)O)C(=O)COC(=O)c1ccncc1,1
O=C(c1cccnc1)OC1C=C[C@H]2C34[C@@H]1Oc1c4c(CC2N(CC3)C)ccc1OC(=O)c1cccnc1,1
C#CC1(O)CC[C@@H]2C1(C)CC[C@H]1[C@@H]2CCC2=Cc3c(CC12C)cnn3c1ccc(cc1)F,1
CNCCC=C1c2ccccc2CCc2c1cccc2,1
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1N(C)CCc2c1c(OC)c1c(c2)OCO1,1
Clc1ccc2c(c1)/C(=C\[C@H]1CN3CCC1CC3)/c1c(S2)cccc1,1
CNCCC=C1c2ccccc2C2C(c3c1cccc3)C2,1
CC(N1CCO[C@H](C1)c1cccc(c1)C(F)(F)F)C,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC(=O)[C@@H]2C1(C)C=CC2=O,1
COc1ccc2c3c1OC1C43CCN(C(C2)C4(O)CCC1=O)C,1
COc1ccc(cc1)N1C[C@@H](OC1=O)CN1CCC(CC1)(O)c1ccc2c(c1)OCO2,1
O=C(c1cc(Cl)c(cc1OCC1CC1)N)NC1CN2CCC1CC2,1
CC(=O)OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)F,1
O=C1N=C(O[C@H]1c1ccccc1)N,1
CCCCCNC12C=CC(=O)C3C42CCN(C1Cc1c4c(O3)c(cc1)O)C,1
CN1CCN(CC1)C1=Nc2ccccc2Sc2n1ccn2,1
N1CCN(CC1)c1cc2ccccc2c(n1)c1ccccc1,1
O=C1N(CCCCN2CCN(CC2)c2nsc3c2cccc3)C(=O)[C@@H]2[C@@H]1CCCC2,1
CCOC(=O)C1(CCN(CC1)C)c1ccccc1,1
CCOc1ccc(cc1)NC(=O)C,1
O=C(c1ccccc1O)Oc1ccccc1,1
CCCC1(CCN(C[C@H]1C)C)c1cccc(c1)O,1
CC(=O)Nc1ccc(cc1)OC(=O)[C@@H]1CCC(=O)N1,1
OCCC1CCN(CC1)CC/C=C/1\c2cc(ccc2Sc2c1ccc(c2)F)C(F)(F)F,1
CCc1c(C)[nH]c2c1C(=O)[C@H]1[C@H](C2)CCN(C1)C,1
CN(CCC1(C)OCCC2=C1Cc1c2cccc1)C,1
Cc1ccccc1n1c(/C=C/c2ccccn2)nc2c(c1=O)cccc2,1
Cc1ccc2c(c1)c1CCC[C@H]3c1n2CCN3,1
CCOC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C)C(=O)COC(=O)CC,1
CCN(CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)CC(O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C)CC,1
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)CC(O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
O=C(CC(C)(C)C)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
OCC(=O)C1(O)CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
NCC(CC(=O)O)CC(C)C,1
CCN1CCC(=C(c2ccccc2)c2ccccc2)C1,1
CCCOC(=O)Cc1ccc(c(c1)OC)OCC(=O)N(CC)CC,1
Oc1ccc2c(c1)C13COCC[C@@H]3C(C2)N(CC1)CC1CC1,1
OCc1c(CSSCc2cnc(c(c2CO)O)C)cnc(c1O)C,1
CN1CCC2([C@@H]1N(C)c1c2cc(cc1)OC(=O)N1CCc2c(C1)cccc2)C,1
N#CCN[C@H]1CCc2c1cccc2,1
COc1ccc2c(c1)[nH]c1c2CCN2[C@H]1C[C@H]1[C@@H](C2)C[C@@H]([C@@H]([C@H]1OC(=O)C)OC)OC(=O)c1cc(OC)c(c(c1)OC)OC,1
CCC(=O)C1(C)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C,1
CCN(C(=O)Oc1cccc(c1)[C@@H](N(C)C)C)C,1
NC(=O)c1ccc(c2c1C[C@@H](CO2)N(C1CCC1)C1CCC1)F,1
CCC[C@H]1O[C@@H]2C(O1)(C(=O)CO)C1([C@@H](C2)[C@@H]2C[C@H](F)C3=CC(=O)CCC3(C2(C(C1)O)F)C)C,1
O=C1CN(CC(=O)N1)C[C@H]1CN(C)[C@@H]2C(=C1)c1cccc3c1c(C2)c[nH]3,1
CO/N=C(\[C@@H]1CN2CCC1CC2)/C#N,1
OC[C@@H]1O[C@@H](Oc2ccccc2CO)[C@H]([C@H]([C@@H]1O)O)O,1
N#Cc1ccc2c(c1)C1=C(CCN(CC1)CC1CCCC1)c1c(O2)cccc1,1
C[C@H](N(CC#C)C)Cc1ccccc1,1
COCCN1CCC23C4(C1Cc1c3c(OC2C(=O)CC4)c(cc1)O)O,1
n1ccc(cc1)CC1(Cc2ccncc2)c2cccnc2c2c1cccn2,1
CCC(C(=O)O[C@H]1C[C@H](C)C=C2[C@@H]1[C@@H](CC[C@H]1C[C@H](O)CC(=O)O1)[C@H](C=C2)C)(C)C,1
Cc1onc(c1)NC(=O)c1c(C)cccc1C,1
Clc1ccc2c(c1)N(CCCN1CCC3(CC1)SCC(=O)N3)c1c(S2)cccc1,1
O=C(N([C@H]1CCC2(C[C@@H]1N1CCCC1)CCCO2)C)Cc1ccc(c(c1)Cl)Cl,1
Fc1ccc(cc1)/C(=C\CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)/C,1
O[C@H](C(C)(C)C)/C=C\c1ccc2c(c1)OCO2,1
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,1
CSCC[C@@H](C(=O)Oc1ccc(cc1)NC(=O)C)NC(=O)C,1
CN(CCCN1c2ncccc2N=C(c2c1cccc2)c1ccccc1)C,1
O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)[C@@H]2[C@@H]1C1CCC2C1,1
Cc1nc(C)c2c(n1)N(Cc1ccc(cc1)c1ccccc1c1[nH]nnn1)C(=O)CC2,1
OCCN1CCN(CC1)C1CC(c2c1cc(cc2)C(F)(F)F)c1ccc(cc1)F,1
CCN(C(=O)N[C@@H]1CN(C)[C@@H]2[C@@H](C1)c1cccc3c1c(C2)c[nH]3)CC,1
OC[C@@H]([C@H](c1ccc(cc1)S(=O)(=O)C)O)NC(=O)C(Cl)Cl,1
CN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,1
OC(=O)[C@H]1CCCN(C1)CCC=C(c1sccc1C)c1sccc1C,1
CCOC(=O)C1(CCC=C[C@@H]1N(C)C)c1ccccc1,1
CSC(=O)C1(OC(=O)C)[C@@H](C)C[C@@H]2C1(C)CC(O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CCSC1(SC)CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
SCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,1
O=C1CCC2(C(=C1)CC[C@@H]1[C@@H]2[C@@H](O)CC2([C@H]1CCC2(O)C(=O)CSC(=O)C(C)(C)C)C)C,1
O[C@H](C(Cl)(Cl)Cl)O[C@@H](COc1ccccc1C)CO[C@@H](C(Cl)(Cl)Cl)O,1
Cc1cccc(c1)N1CCN(CC1)CCc1[nH]nc(c1)C,1
Clc1ccc2c(c1)C(=NCC(=O)N2CCS(=O)(=O)c1ccc(cc1)C)c1ccccc1Cl,1
CCCCCC(=O)CCC1(C)[C@@H]2Cc3c(C1(C)CCN2C)cc(cc3)O,1
NS(=O)(=O)OCC12OC[C@H]3[C@@H]([C@@H]2OC(O1)(C)C)OC(O3)(C)C,1
FCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)C[C@H](Cl)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)Cl)(C)C,1
COc1cccc(c1)C1(O)CCCC[C@H]1CN(C)C,1
N[C@H]1C[C@H]1c1ccccc1,1
CCC(=O)N(C1(CCN(CC1)CCn1nnn(c1=O)CC)c1ccccc1)c1ccccc1F,1
OCC(=O)C1(O)[C@@H](O)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
O=C([C@H](CNC(=O)c1ccccc1)C)OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)C=CC21C)F)(C)C,1
O=C1C=CC2(C(=C1)C[C@@H]1C2(F)[C@@H](O)CC2([C@H]1C[C@H]1C2(OC(O1)(C)C)C(=O)COC(=O)c1cc2c(o1)cccc2)C)C,1
OCC(Br)(Br)Br,1
ClCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)C[C@H](Cl)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)Cl)(C)C,1
COc1cc(cc(c1OC)OC)C(=O)N1CCOCC1,1
ONC(=N)c1n[nH]c2c(n(c1=O)Cc1ccccc1)cccc2,1
COc1ccccc1N1CCN(CC1)CCCCN1C(=O)[C@H]2C(=O)N(C(=O)[C@H](C1=O)C2(C)C)C(C)(C)C,1
CCOC(=O)N,1
CC([C@@H](C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O)N)C,1
OC[C@H](OCn1cnc2c1nc(N)[nH]c2=O)COC(=O)[C@H](C(C)C)N,1
CC(=O)OCC1=CO[C@H]([C@H]2C1=C[C@@H](C12OC1)OC(=O)CC(C)C)OC(=O)CC(C)C,1
CC(CCCC1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCCC(CCCC(C)C)C,1
C=C1C[C@H](C)[C@H]2C3(C1)CCN(C2Cc1c3cc(O)cc1)CC1CCC1,1
Cc1cccc(c1NC1=NCCCS1)C,1
O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)[C@@H]2C1[C@H]1C=C[C@H]2[C@@H]2[C@@H]1C=C2,1
NS(=O)(=O)Cc1noc2c1cccc2,1
CCNC([C@@H]1CCCO1)Cc1ccccc1,1
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@H](CNC(C)C)O,0
COc1cccc2c1C(=O)c1c(O)c3[C@@H](O)CC(Cc3c(c1C2=O)O)(O)[C@H](CO)O,0
OCC(=O)C1CC[C@@H]2C31C[C@H](O[C@@H]3O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,0
C=CCSCC(=O)NC1C(=O)N2[C@H]1SC([C@@H]2C(=O)O)(C)C,0
NCC[C@@H](C(=O)N[C@H]1C[C@H](N)[C@@H]([C@@H]([C@H]1O[C@H]1O[C@@H](CO)[C@H]([C@@H]([C@@H]1O)N)O)O)O[C@@H]1O[C@@H](CN)[C@H]([C@@H]([C@@H]1O)O)O)O,0
NC(=NC(=O)c1nc(Cl)c(nc1N)N)N,0
CCCCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)OCCN(CC)CC)cccc2,0
O[C@H]1CC[C@H](O)[C@@H](O)CC2(O)O[C@@H](C[C@@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)C[C@H](C[C@H](C1)O)O)C)C)O)C)O[C@H]1O[C@@H](C)[C@H]([C@@H]([C@@H]1O)N)O)[C@H]([C@H](C2)O)C(=O)O,0
OCCN1CCN(CC1)[C@@H](C(=O)O)NC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2)O,0
CN[C@@H]1[C@@H](O[C@@H]2[C@H]([C@H]1O)O[C@@H]([C@H](C2)N)O[C@H]1[C@@H](N)C[C@@H]([C@@H]([C@@H]1O)O)N)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@@H]1O)O)N,0
NCC[C@@H](C(=O)N[C@H]1C[C@H](N)[C@@H]([C@@H]([C@H]1O[C@H]1O[C@@H](CO)[C@H]([C@@H]([C@@H]1O)N)O)O)O[C@@H]1O[C@H](CN)CC[C@@H]1N)O,0
COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,0
CO[C@@H]1[C@@H](O)[C@H](N)[C@@H]([C@H]([C@@H]1N(C(=O)CN)C)O)O[C@@H]1O[C@@H](CC[C@@H]1N)[C@@H](N)C,0
CC[C@@H]1OC(=O)[C@@H](C)[C@@H](O[C@H]2O[C@@H](C)[C@@H](C(C2)(C)OC)O)[C@H](C)[C@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)C(CC(CN([C@H]([C@@H](C1(C)O)O)C)C)C)(C)O,0
CC1C(NC(=O)/C(=N/OC(C(=O)O)(C)C)/c2csc(n2)N)C(=O)N1S(=O)(=O)O,0
CC(COC[C@@H](N1CCCC1)CN(c1ccccc1)Cc1ccccc1)C,0
CC[C@@H]1OC(=O)[C@@H](C)[C@@H](O[C@@H]2CC(C)(OC)[C@H]([C@@H](O2)C)O)C(C)[C@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)C(C[C@@H](C(=O)[C@H]([C@H](C1C)O)C)C)(C)O,0
NNC(C(=O)O)(Cc1ccc(c(c1)O)O)C,0
NC(=O)OCC1C(NC(=O)/C(=N/OCC(=O)O)/c2csc(n2)N)C(=O)N1S(=O)(=O)O,0
O[C@H](C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C)c1ccccc1,0
Oc1ccc(cc1)[C@@H](C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnc(s1)C)N,0
O=C(NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C)CSC(F)(F)F,0
Cc1nnc(s1)SCC1=C(C(=O)O)N2[C@@H](SC1)C(C2=O)NC(=O)Cn1cc(Cl)c(=O)c(c1)Cl,0
O=C([C@H](c1ccccc1)O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnc(s1)C,0
COCC1=C(C(=O)O)N2[C@@H](SC1)[C@H](C2=O)NC(=O)/C(=N/O)/c1csc(n1)N,0
O/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)C=C,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)/C=C/c1scnc1C)\c1csc(n1)N,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1[C@@H]2SCC(=C(N2C1=O)C(=O)O)C,0
N#C/C=C/SCC(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C,0
Nc1nc(cs1)/C(=N\OCC(=O)O)/C(=O)NC1[C@@H]2SCC(=C(N2C1=O)C(=O)O)C=C,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C)\c1csc(n1)N,0
N#CCSCC(=O)NC1(OC)C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C,0
COC1(NC(=O)CSC[C@H](C(=O)O)N)C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nc(c(s1)CC(=O)O)C,0
NCc1ccccc1CC(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1CC(=O)O,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)COC(=O)C,0
CN(CCn1nnnc1SCC1=C(C(=O)O)N2[C@@H](SC1)C(C2=O)NC(=O)Cc1csc(n1)N)C,0
Oc1ccc(cc1)[C@@H](C(=O)N[C@H]1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C)NC(=O)c1c[nH]c(cc1=O)C,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1[C@@H]2SCC(=C(N2C1=O)C(=O)O)COC,0
C/C=C/C1=C(C(=O)O)N2[C@@H](SC1)C(C2=O)NC(=O)[C@H](c1ccc(cc1)O)N,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)Cn1nnc(n1)C)\c1csc(n1)N,0
OC(=O)C/C=C(/C(=O)NC1C(=O)N2[C@H]1SCC=C2C(=O)O)\c1csc(n1)N,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSC(=O)c1ccco1,0
O=CCn1c(S/C=C/C2=C(C(=O)O)N3[C@@H](SC2)C(C3=O)NC(=O)/C(=N/OC)/c2csc(n2)N)n[nH]c(=O)c1=O,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1S(=O)CC(=C2C(=O)O)COC(=O)C,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1[C@@H]2SCC=C(N2C1=O)C(=O)O,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC=C2C(=O)OCOC(=O)C(C)(C)C)\c1csc(n1)NC(=O)[C@@H](N)C,0
CO/N=C(\c1csc(n1)N)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nc(=O)c(nn1C)O,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)COC(=O)C)\c1ccco1,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)COC(=O)N)\c1ccco1,0
CO/N=C(\c1ccco1)/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O[C@H](OC(=O)C)C)COC(=O)N,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O[C@@H](OC(=O)C(OC)(C)C)C)COC(=O)N)\c1ccco1,0
CO/N=C(/C(=O)NC1C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1cnns1)\c1csc(n1)N,0
CCN(C(=O)Nc1ccc(c(c1)C(=O)C)OC[C@H](CNC(C)(C)C)O)CC,0
CC(=O)OCC1=C(N2[C@@H](SC1)C(C2=O)NC(=O)CC#N)C(=O)O,0
CC(=O)OCC1=C(C(=O)O)N2[C@@H](SC1)C(C2=O)NC(=O)[C@H](c1ccccc1)N,0
N#CC(=C1SC(S1)C(=O)NC1(OC)C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C)C(=O)O,0
N#C/N=C(/NCCSCc1nc[nH]c1C)\NC,0
CC[C@@H]1OC(=O)[C@@H](C)[C@@H](O[C@@H]2CC(C)(OC)[C@H]([C@@H](O2)C)O)[C@H](C)[C@H](O[C@@H]2O[C@@H](C)C[C@@H]([C@@H]2O)N(C)C)C(C[C@@H](C(=O)[C@H]([C@@H](C1(C)O)O)C)C)(C)OC,0
Clc1ccc(cc1)Nc1cc2nc3ccccc3n(c2c/c/1=N\C(C)C)c1ccc(cc1)Cl,0
OCNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2C(C1=O)(O)C(=C1[C@H](C2)C(C)(O)c2c(C1=O)c(O)ccc2Cl)O,0
OC(=O)[C@@H]1N2C(=O)C([C@@H]2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1Cl,0
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)OC,0
COc1cccc2c1C(=O)c1c(C2=O)c(O)c2c(c1O)[C@@H](O[C@@H]1C[C@H](N)[C@@H]([C@@H](O1)C)O)CC(C2)(O)C(=O)C,0
CN([C@@H]1C(=C(C(=O)N)C(=O)C2([C@H]1C[C@@H]1[C@H](O)c3cccc(c3C(=O)C1=C2O)O)O)O)C,0
OC[C@@H]1O[C@@H](O[C@@H]2C(O[C@@H]3[C@@H](O)[C@@H](O)[C@H]([C@@H]([C@@H]3NC(=N)N)O)NC(=N)N)O[C@H](C2(O)CO)C)[C@H]([C@@H]([C@@H]1O)O)NC,0
COc1ccc(cc1)[C@@H]1Sc2ccccc2N(C(=O)[C@@H]1OC(=O)C)CCN(C)C,0
COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H]([C@@H]([C@@H]2O)O)O)[C@H]([C@@H]([C@@H]1O)O)O,0
CCC(=O)O[C@@H]1[C@@H](OC)C[C@H](O[C@H]1C)O[C@@H]1[C@H](C)C(=O)O[C@@H](C)[C@H](C)[C@H](OC(=O)CC)[C@@H](C(=O)C2(C[C@@H]([C@@H]([C@@H]1C)O[C@@H]1O[C@@H](C)C[C@@H]([C@@H]1O)N(C)C)C)CO2)C,0
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,0
COCCOC[C@H]1N[C@H]2C(C)CC(C)(O)[C@@H](O[C@@H]3O[C@@H](C)C[C@@H]([C@@H]3O)N(C)C)[C@@H](C)[C@@H]([C@@H](C(=O)O[C@H](C([C@@H](O1)[C@H]2C)(C)O)CC)C)O[C@H]1O[C@@H](C)[C@@H](C(C1)(C)OC)O,0
NCCc1ccc(c(c1)O)O,0
CC[C@@H]1CN2CCc3c([C@@H]2C[C@@H]1C[C@@H]1NCCc2c1cc(OC)c(c2)OC)cc(c(c3)OC)OC,0
CCn1cc(C(=O)O)c(=O)c2c1nc(N1CCNCC1)c(c2)F,0
CO[C@H]1C[C@H](O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C)O[C@H]1[C@@H](C)/C=C/C=C/2\CO[C@@H]3C2(O)[C@H](C=C([C@@H]3O)C)C(=O)O[C@H]2C[C@H](C/C=C/1\C)OC1(C2)CC[C@@H]([C@@H](O1)C(C)C)C,0
